,userid,lat,lng,center
581499,2366,32.84072659,-79.85523105,5
903769,3985,30.2276544,-97.83056090000001,0
226992,701,33.77746411,-84.29546177,20
966031,4489,37.252359000000006,-121.8343247,2
636807,2707,40.00935233,-75.70265418,47
613529,2609,36.53666585,-87.36351959,34
666346,2845,35.21882262,-80.94267246,5
697916,3003,51.50929002,-0.12864947300000001,1
598333,2500,28.0243869,-82.15011635,26
183249,560,32.934801199999995,-97.23801647,15
462174,1651,33.63863258,-84.43714142,20
748886,3212,40.61612696,-79.16315675,46
305750,985,39.97675835,-104.8054075,9
239556,741,47.61030435,-122.31688500000001,7
760229,3242,38.132897799999995,-121.2738868,2
185913,573,30.27086052,-97.75546178,0
837230,3480,40.78571625,-73.97298574,18
1046177,4804,30.22661406,-97.76019836,0
82933,282,32.82364865,-96.77064615,15
836091,3476,32.808628399999996,-96.80889213,15
337345,1128,36.11321158,-115.16353670000001,25
797326,3360,30.61596711,-96.33868217,31
920871,4161,26.36580687,-80.20957557,11
893206,3888,30.40192342,-97.72700707,0
629409,2679,37.61635606,-122.38615039999999,2
81249,272,47.67103907,-122.3738392,7
271250,861,35.47884346,-97.55267754,32
750066,3222,32.7229768,-97.44757175,15
472886,1706,33.45026432,-111.92606059999999,21
141961,460,35.91019532,-78.93869237,28
743960,3197,29.98779857,-95.33935547,31
779579,3302,40.78370998,-74.12588895,18
846723,3540,37.78647887,-122.40356329999999,2
688116,2962,38.852815,-77.025277,3
34210,141,30.30736468,-97.73993254,0
323697,1075,40.20325583,-77.19513285,3
222263,687,41.80149078,-73.11987305,18
796661,3360,32.47711825,-96.98218705,15
842296,3502,39.00154113,-77.40521958,3
512553,1970,37.73857565,-84.29908809,44
294437,946,34.81964315,-92.21034408,33
289570,919,33.43139657,-111.9386029,21
577893,2361,38.88051434,-77.02719301,3
830979,3463,37.76189423,-122.3887024,2
187088,573,42.88482439,-85.53001285,14
111183,372,40.598265000000005,-75.331451,47
961871,4475,37.32803775,-121.8824916,2
14068,73,33.63863258,-84.43714142,20
121015,402,35.477281299999994,-97.51275975,32
515349,1997,33.7750696,-118.1741936,48
634360,2704,30.26680827,-97.74594068,0
513116,1973,40.75228655,-73.98176366,18
310734,1007,53.36720432,-1.500333661,45
684348,2941,32.79555556,-96.81027778,15
645901,2758,36.07898022,-94.21645068,49
919444,4151,30.31539497,-97.73402631,0
448941,1578,34.14083147,-118.36985159999999,48
260935,825,29.97053145,-95.69105744,31
236517,730,30.27948623,-97.75996477,0
769929,3273,32.88857158,-97.25063312,15
845913,3535,37.53749092,-122.29797009999999,2
386966,1330,46.7925523,-92.09102141,23
281079,893,42.13758951,-87.91278254,14
1005002,4664,40.77457811,-73.87200594,18
341762,1148,33.84632471,-84.36202571,20
289850,919,33.43139657,-111.9386029,21
284578,904,28.06380079,-82.41322159999999,26
584684,2390,42.5415723,-70.88321089,10
66107,234,37.78712769,-122.40410190000001,2
619872,2632,42.76736766,-71.23159647,10
653338,2798,39.99799135,-82.88401365,30
326581,1080,33.9507016,-84.51206724,20
351094,1180,32.89508743,-96.89034462,15
891209,3860,29.56672911,-98.48530233,0
361942,1232,29.9520962,-90.07088944,24
512580,1970,37.73228212,-84.32070828,44
99305,338,37.78543595,-122.40394950000001,2
736019,3160,32.78057272,-96.79865956,15
111777,375,30.61605021,-96.34022713,31
846457,3539,33.84640847,-84.37274584,20
22377,111,40.72726998,-73.98548615,18
503586,1922,30.5655505,-97.6901204,0
796141,3359,32.99799232,-96.96417332,15
383673,1308,45.38264149,-122.7574581,42
65616,232,37.68625153,-97.33330743,32
307488,993,26.35325248,-81.85624385,11
381522,1307,47.61838472,-122.34773390000001,7
748895,3212,40.61789421,-79.15788889,46
682345,2927,39.998281,-82.9308182,30
487154,1777,34.09400742,-118.3442729,48
774840,3287,30.56496775,-97.68956065,0
28758,128,37.78278561,-122.3883812,2
790535,3342,34.84187685,-82.38669357,5
956487,4435,32.42824804,-81.79595875,5
296297,956,29.59443126,-97.58485794,0
541306,2190,33.01645421,-96.78476659,15
186899,573,42.78954312,-86.10459566,14
950361,4385,37.42899302,-122.2526741,2
614555,2613,37.76870747,-122.4286856,2
809471,3396,33.80539703,-117.920277,48
1004750,4663,33.80098688,-84.37188171,20
29418,130,29.98696442,-95.34655386,31
599503,2505,41.82125464,-87.97194958,14
107016,358,33.8163666,-116.5135711,8
713454,3082,42.36005022,-71.05624437,10
785164,3328,30.22137492,-97.71000013,0
509221,1948,32.78246695,-96.76531434,15
823235,3440,36.01023232,-115.11984299999999,25
642601,2744,33.80955118,-117.91897420000001,48
110087,366,30.24534943,-97.75690733,0
807485,3395,33.08867413,-96.68408632,15
503310,1922,32.78092522,-96.75836615,15
903170,3982,35.34413288,-97.45633149999999,32
12959,66,30.27073378,-97.753703,0
1047471,4806,37.79735575,-122.4060385,2
218428,678,34.10250144,-118.2499507,48
346758,1174,40.64817088,-73.79193454,18
335890,1120,37.78028097,-122.4193462,2
834560,3475,28.41973058,-81.58346415,26
558994,2280,33.88334422,-117.6406539,48
672605,2882,32.95856807,-96.72970861,15
188371,576,39.19279242,-96.59550905,12
515573,1999,37.61635606,-122.38615039999999,2
190945,578,40.75169477,-73.97660136,18
926270,4210,38.96943342,-95.23514885,12
98822,337,30.26557249,-97.73833394,0
532623,2105,40.72852712,-74.02905464,18
195193,585,25.75114383,-80.25452378,11
955422,4427,37.80404526,-122.27407690000001,2
923942,4185,30.28135687,-97.80713459999998,0
358273,1201,40.75455999,-73.99033543,18
694358,2982,34.00452215,-118.43114750000001,48
743006,3191,32.95265998,-96.61040717,15
723921,3121,40.76596891,-73.97925914,18
793395,3353,41.89315795,-87.63086837,14
921143,4161,25.70880227,-80.28416390000001,11
909782,4057,39.10082823,-84.51395613,44
136144,446,37.40255455,-122.05647739999999,2
844548,3520,36.13227808,-115.1644289,25
819429,3429,47.32683952,-122.31331229999999,7
354693,1198,30.35793467,-97.7308932,0
680910,2921,32.69893912,-117.1699876,8
988218,4594,36.11965093,-115.1582274,25
117304,392,39.05163287,-94.5906329,12
1043821,4797,32.89839824,-97.04451062,15
711095,3072,42.22285688,-87.95190811,14
988836,4595,40.82694607,-73.92811775,18
550400,2237,33.95836283,-118.10301270000001,48
392207,1351,47.64841083,-121.91433880000001,7
703793,3015,35.82489232,-78.70721877,28
988662,4595,40.82694607,-73.92811775,18
987690,4590,33.30684435,-112.05435659999999,21
401807,1384,51.51002454,-0.076432228,1
309051,995,42.35860237,-71.06091783,10
247735,774,33.81442373,-84.71337437,20
37906,158,34.41040347,-119.68648700000001,48
860115,3633,41.771699100000006,-88.14837072,14
1029255,4761,32.86722525,-96.93843865,15
49207,185,40.6581185,-111.51447409999999,22
728580,3133,38.90134519,-77.03327894,3
959724,4466,37.77304742,-122.41958559999999,2
50609,190,40.14031916,-105.117048,9
169326,527,40.77595483,-73.95306106,18
373708,1274,33.98992307,-84.41935292,20
157299,493,29.49673048,-98.62009913,0
240442,743,32.32445475,-110.9311267,21
944866,4323,49.199583399999995,-122.91282890000001,7
791532,3348,32.89746165,-97.04034805,15
155540,491,32.75429053,-97.33125240000001,15
135863,445,35.04549441,-85.31155229,20
10269,53,37.79024265,-122.40425060000001,2
894201,3895,30.66940685,-97.74257968,0
838122,3485,37.463355,-122.2194929,2
294332,946,34.75579893,-92.26824274,33
152804,486,35.39050651,-97.51243035,32
964890,4489,37.26210388,-121.8501067,2
954678,4418,39.60259652,-104.89959180000001,9
334921,1114,41.8880616,-88.30760121,14
445102,1546,40.77996462,-73.97030354,18
694810,2990,39.70864576,-86.36607527,44
956915,4435,40.74858517,-73.98591888,18
239114,739,28.431109600000003,-81.30758286,26
530405,2100,43.32139527,-79.83299293,19
532950,2105,39.01485834,-77.37335488,3
690641,2969,29.43655653,-98.70841537,0
725825,3128,37.73346103,-122.50243200000001,2
1014834,4702,32.894166399999996,-96.80240903,15
595022,2474,33.93405838,-84.34007764,20
439050,1520,36.23352706,-89.74455714,33
172382,534,39.03734662,-94.58732022,12
300250,975,42.305547,-87.970826,14
143279,468,30.469921000000003,-97.688085,0
994453,4620,39.1516101,-84.4447565,44
988130,4594,36.11774997,-115.15465359999999,25
222234,687,41.2649864,-73.13401759,18
987284,4589,52.649586,-0.478527546,1
400622,1381,36.1634658,-115.15745759999999,25
999410,4645,37.89637805,-122.0601332,2
361307,1218,49.2753909,-123.1436362,7
851228,3575,30.67271927,-96.37374975,31
270163,854,33.0041906,-96.98183362,15
260245,823,33.47838533,-81.96626588,5
873487,3741,43.00457203,-70.74551635,10
693799,2976,38.1470893,-79.07343906,46
1003082,4660,38.94799683,-76.87192867,3
776051,3295,37.33579192,-121.89155530000001,2
621736,2638,41.14495167,-87.86275685,14
281386,893,40.60467753,-89.46887747,6
83100,282,32.95397722,-96.81804078,15
54202,204,37.78242156,-122.39258229999999,2
501302,1903,34.10368623,-118.33094840000001,48
840183,3490,40.74294531,-73.92066138,18
99347,339,39.02396817,-94.81489778,12
580676,2366,34.03507653,-118.47207379999999,48
6374,25,37.77620325,-122.2243451,2
299194,969,51.88973997,-0.48378983299999995,1
695202,2992,35.33988476,-94.37702715,49
191537,578,40.76922366,-73.94943595,18
234188,727,28.370355600000003,-16.86266964,16
91098,322,41.884808299999996,-87.62428709999999,14
400612,1381,35.26548031,-116.0745585,25
860161,3633,41.89130961,-87.63128685,14
770480,3273,30.29455303,-97.78488635,0
783174,3325,36.0889911,-95.93980551,32
815595,3415,33.19945526,-97.12456512,15
942727,4318,47.60989665,-122.3418832,7
163871,515,37.445848299999994,-122.1618453,2
100552,341,29.95205,-90.06750894,24
819107,3426,30.268504999999998,-97.741427,0
194256,584,35.53889207,-97.52996385,32
824546,3441,35.04756513,-106.6167784,38
321318,1061,53.54644113,-113.51531740000001,39
330190,1102,33.73125993,-84.37184577,20
345433,1163,30.309822999999998,-97.94212347,0
299107,969,51.88949653,-0.4868773,1
261571,829,38.00720967,-78.48344225,46
896476,3914,30.477913300000004,-97.80111670000001,0
343483,1153,36.03516604,-83.88503019,20
678336,2905,43.31843008,-79.91152155,19
215406,668,40.75696124,-73.98887515,18
785037,3328,30.17648865,-97.28039647,0
185383,570,39.09682685,-94.58165574,12
52421,195,39.03468623,-94.58713531,12
998517,4636,51.50549704,-0.086919665,1
46905,177,37.78661877,-122.4018547,2
662258,2823,48.11468306,-122.75699750000001,7
29633,130,37.32353855,-121.9942121,2
350561,1180,33.07171735,-97.05716957,15
597811,2494,40.24762929999999,-111.6512632,22
349204,1176,36.06971532,-115.0380027,25
198523,593,40.74092485,-74.00804758,18
137415,446,37.42878103,-122.1504084,2
182890,559,36.70689034,-105.40870890000002,38
651416,2784,32.78054305,-96.75756292,15
503354,1922,32.93382635,-96.82118879999999,15
1002522,4657,32.9066101,-96.56822927,15
162038,510,37.77614225,-122.39401459999999,2
195133,585,25.75114383,-80.25452378,11
807995,3395,33.8065722,-117.9178502,48
1044463,4799,32.50535697,-94.68302885,15
564338,2315,30.08815442,-97.44132875,0
584730,2390,42.49411778,-70.93432704,10
125394,414,35.63865843,-105.9841146,38
182973,559,30.26230215,-97.76149748,0
6038,22,40.73199032,-74.00354333,18
967300,4492,31.31057887,-94.7242801,31
944876,4323,53.53959673,-113.5959425,39
706353,3038,33.700821000000005,-84.26786925,20
788637,3340,32.73860052,-97.34320164,15
488990,1786,40.91962228,-72.71711262,18
744027,3197,29.98673921,-95.34553528,31
755455,3229,32.906655,-97.03706886,15
462067,1651,33.77840013,-84.35175082,20
985931,4586,30.26725434,-97.73944438,0
198467,592,32.95307278,-96.81875467,15
77511,266,30.3160206,-97.87242940000002,0
315303,1019,37.77462778,-122.4095212,2
476602,1725,35.60983555,-97.45144696,32
729004,3137,44.36885722,-91.99295617,23
232032,725,37.45925293,-122.1359396,2
78381,267,30.26689064,-97.74568588,0
162864,513,40.7681927,-73.9854723,18
992488,4613,39.51035665,-84.73979115,44
3044,13,42.35646675,-71.06234908,10
890858,3854,34.101544700000005,-118.3364007,48
792489,3349,26.37335245,-80.0780085,11
793745,3353,41.89947002,-87.62408758,14
61173,219,35.30582887,-97.42398802,32
970015,4499,31.09844145,-97.34210451,0
195971,588,30.26529449,-97.73935318,0
670398,2868,38.63481523,-121.503717,2
783925,3328,30.11862151,-97.4253577,0
553804,2252,28.47293538,-81.46579027,26
670788,2872,29.40404111,-98.49868106,0
127056,424,30.26460885,-97.7282381,0
132246,443,33.712120500000005,-112.11236770000001,21
323234,1073,33.29803127,-111.90031929999999,21
651673,2784,32.81059162,-96.62660658,15
955019,4425,37.8836256,-122.30675719999999,2
143469,468,36.11390475,-115.17102959999998,25
111686,375,30.61898008,-96.34626172,31
948150,4368,37.78371467,-122.39851000000002,2
569710,2344,44.72428754,-93.47224129,23
368835,1256,41.89166368,-87.62811184,14
251510,783,43.07503228,-89.42338943,14
828443,3451,42.30846982,-71.22105052,10
701073,3011,40.80227965,-73.95947587,18
630398,2683,47.44341439,-122.3025513,7
975934,4527,26.53408958,-80.091334,11
158052,494,37.79536432,-122.40315559999999,2
482795,1766,42.99678495,-81.22595787,19
96249,335,30.269156199999998,-97.75122245,0
797696,3360,30.61325805,-96.31625952,31
786083,3332,37.80802375,-122.3101029,2
214221,661,51.52138131,-0.10624814,1
671032,2874,33.624277500000005,-117.27972630000001,8
930796,4248,30.26407362,-97.74262279,0
247657,774,33.89895725,-84.45776879,20
966889,4492,31.33896683,-94.73070492,31
267394,847,43.04551804,-87.91189599,14
921162,4161,25.85397488,-80.20898253,11
117526,392,39.05731605,-94.6045704,12
932545,4257,34.01529496,-118.49567579999999,48
554603,2252,35.9163412,-86.83983541,34
16326,86,37.42525682,-122.1455227,2
317424,1042,34.818162799999996,-90.41201120000001,33
944533,4321,32.8703925,-97.09780317,15
983670,4566,39.32982637,-74.49956507,47
61635,221,42.36345908,-71.13372803,10
831459,3463,37.76531705,-122.4664598,2
998603,4636,30.26229142,-97.73900985,0
753549,3227,35.8178737,-78.84047368,28
5556,22,40.76358475,-73.94784927,18
876182,3756,47.661468299999996,-122.34092350000002,7
701282,3012,35.65570422,-97.47448370000001,32
556471,2265,32.75197148,-97.09652424,15
55315,205,21.30501834,-157.8572273,4
172192,533,32.78164743,-96.76637648,15
817317,3422,38.9009896,-77.02572567,3
690482,2967,49.26331812,-123.11602450000001,7
222619,687,41.540192,-72.96775141,18
796736,3360,33.06695937,-96.89014433,15
716787,3092,38.90817695,-77.0391862,3
898972,3935,32.94217228,-97.1279168,15
499668,1887,32.87234266,-96.76927328,15
749366,3219,39.87822874,-84.3075901,44
794928,3356,38.8949826,-77.00237453,3
192655,583,41.66265317,-91.55885696,6
37312,158,41.96664274,-87.6870955,14
532306,2101,35.12842051,-101.8721116,38
412105,1406,39.95849582,-75.16719103,47
619621,2631,32.77006348,-96.80834770000001,15
129907,436,30.26957553,-97.74951339,0
60474,218,35.54723733,-97.61343067,32
834495,3475,28.00769806,-81.72773743,26
935498,4279,38.89956975,-94.75784413,12
764420,3252,42.38933563,-71.12000171,10
901745,3965,40.71651997,-73.96146527,18
504875,1923,30.52028798,-87.29546333,40
735708,3158,33.84537106,-84.35979724,20
123713,412,45.52287896,-122.6802707,42
63674,224,29.45169568,-95.07320523,31
548029,2211,28.34484868,-81.48834805,26
281403,893,40.61679478,-89.46360111,6
736381,3163,34.12860435,-80.85640728,5
970189,4500,34.96524888,-89.84750255,33
527961,2068,37.80280288,-122.4016686,2
213872,661,36.10729135,-115.1757503,25
100858,342,30.26790958,-97.74931242,0
1005257,4665,40.71988393,-73.98808122,18
897490,3933,32.898656,-96.93847363,15
591978,2434,25.7739638,-80.19547992,11
127002,423,39.05182049,-94.59142953,12
994452,4620,39.15905826,-84.42256093,44
760704,3243,38.63116177,-76.90842748,3
146384,472,37.621521200000004,-122.39954469999999,2
226254,695,39.65576221,-104.9896216,9
981225,4547,33.55704973,-117.12526319999999,8
877535,3756,30.26168976,-97.74517894,0
938281,4287,51.95935015,-0.842930733,1
690234,2967,49.25910107,-123.14059259999999,7
512846,1972,39.78503833,-104.9909107,9
924450,4192,39.7524991,-105.22530890000002,9
30232,130,37.77927137,-122.4192381,2
115340,383,40.04126573,-76.3084148,47
871968,3716,34.60560526,-98.39190722,32
481175,1759,32.72972897,-97.11549282,15
304700,984,51.54876973,-0.058372867,1
543913,2198,34.05797949,-117.18255159999998,8
326657,1081,30.27253158,-97.75459108,0
541761,2193,37.45811943,-122.194631,2
980180,4543,43.00458633,-79.26958508,19
815432,3413,34.08313908,-117.1419007,8
780703,3305,37.77203773,-122.42985959999999,2
383245,1307,37.80443347,-122.4051758,2
190456,578,40.78292986,-73.95898461,18
1021355,4736,32.64700838,-97.1842925,15
986196,4587,34.84534932,-82.40207434,5
175440,539,30.23326886,-97.76490390000001,0
81545,273,39.04448607,-94.59777832,12
563,2,34.05240632,-118.25702350000002,48
906740,4002,30.43340142,-97.77121009999999,0
58570,212,30.22251797,-97.84002638,0
38716,159,37.78212827,-122.39271459999999,2
494153,1827,21.41382028,-157.7995062,4
774859,3287,30.18406976,-96.9388006,0
530501,2100,42.30611006,-83.06939721,30
813797,3412,28.38833172,-81.48756958,26
245378,756,51.515319399999996,-0.083760023,1
129542,435,37.779601899999996,-122.39000990000001,2
578090,2361,39.67833735,-75.6522515,47
807424,3395,33.13862925,-96.68560982,15
719163,3106,36.03855018,-115.0991678,25
175783,540,35.86969932,-78.58247218,28
172055,533,30.26680827,-97.74594068,0
543398,2197,40.8503801,-73.82794709999999,18
963973,4485,48.41292897,-123.3379882,7
493744,1827,21.29212922,-157.8423994,4
677911,2901,37.30566888,-89.55260754,6
118333,395,43.59218768,-79.54172909,19
976371,4531,33.99455703,-81.03668232,5
289406,919,40.69124687,-74.17951584,18
128041,428,30.266996000000002,-97.74426690000001,0
364835,1247,53.4821978,-2.245647311,45
